"Ion Inject Time [ms]"	"Precursor Charge"	"First Scan"	"Spectrum File"
"200"	"2"	"5290"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5292"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5296"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5301"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5305"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5307"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5308"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5312"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5317"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5319"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5321"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5324"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5326"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5334"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5339"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5342"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5344"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5348"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5350"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5351"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5353"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5355"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5362"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5364"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5368"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5371"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5373"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5377"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5379"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5383"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5388"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5390"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5393"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5398"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5400"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5404"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5406"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5409"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5413"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5415"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5416"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5418"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5427"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5434"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5435"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5440"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5441"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5442"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5444"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5447"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5456"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5460"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5462"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5464"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5466"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5472"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5478"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5483"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5488"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5499"	"M495-E05-C643-P7617-1.raw"
"200"	"4"	"5503"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5508"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5511"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5519"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5520"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5523"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5530"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5542"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5544"	"M495-E05-C643-P7617-1.raw"
"200"	"3"	"5626"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5628"	"M495-E05-C643-P7617-1.raw"
"200"	"3"	"5633"	"M495-E05-C643-P7617-1.raw"
"200"	"3"	"5636"	"M495-E05-C643-P7617-1.raw"
"200"	"3"	"5640"	"M495-E05-C643-P7617-1.raw"
"200"	"3"	"5648"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5650"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5669"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5673"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5679"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5684"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5686"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5689"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5693"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5695"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5697"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5700"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5703"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5705"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5709"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5711"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5713"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5715"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5717"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5719"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5725"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5733"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5738"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5742"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5744"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5746"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5748"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5750"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5759"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"5774"	"M495-E05-C643-P7617-1.raw"
"200"	"2"	"148"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"150"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"152"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"154"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"156"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"158"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"189"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"212"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"214"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"216"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"219"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"235"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"238"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"240"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"241"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"243"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"245"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"247"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"257"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"259"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"261"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"263"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"265"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"267"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"269"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"271"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"273"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"275"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"278"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"280"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"282"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"285"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"288"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"290"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"292"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"294"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"296"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"299"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"304"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"307"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"315"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"332"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"334"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"336"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"338"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"340"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"342"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"344"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"346"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"347"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"349"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"350"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"352"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"354"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"355"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"357"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"359"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"360"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"362"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"363"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"365"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"366"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"368"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"369"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"371"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"373"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"375"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"378"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"380"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"382"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"383"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"385"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"386"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"387"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"389"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"390"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"391"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"393"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"395"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"397"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"399"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"400"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"402"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"403"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"404"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"406"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"408"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"409"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"411"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"412"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"414"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"416"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"418"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"420"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"422"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"426"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"428"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"430"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"432"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"433"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"435"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"436"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"438"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"439"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"441"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"442"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"443"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"445"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"446"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"447"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"448"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"450"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"451"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"452"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"454"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"455"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"457"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"458"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"460"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"461"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"463"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"465"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"466"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"468"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"470"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"472"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"473"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"475"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"477"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"479"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"481"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"482"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"484"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"485"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"487"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"488"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"490"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"492"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"493"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"495"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"496"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"498"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"500"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"503"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"504"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"512"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"514"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"516"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"518"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"522"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"533"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"535"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"537"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"543"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"544"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"546"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"548"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"549"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"551"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"552"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"554"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"556"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"557"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"559"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"561"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"563"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"564"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"566"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"568"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"569"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"571"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"572"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"574"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"575"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"577"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"579"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"587"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"589"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"593"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"597"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"599"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"601"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"603"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"604"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"606"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"607"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"609"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"610"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"612"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"613"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"615"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"616"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"618"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"619"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"621"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"622"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"623"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"625"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"627"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"628"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"630"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"631"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"632"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"634"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"635"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"636"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"638"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"639"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"640"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"642"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"643"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"645"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"646"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"648"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"650"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"652"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"654"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"655"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"656"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"658"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"659"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"661"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"662"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"664"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"666"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"668"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"670"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"671"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"673"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"675"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"677"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"679"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"681"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"683"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"685"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"686"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"689"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"690"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"692"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"694"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"696"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"698"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"699"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"700"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"702"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"703"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"704"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"706"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"707"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"709"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"710"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"711"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"712"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"714"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"715"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"716"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"717"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"718"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"720"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"721"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"722"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"723"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"725"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"726"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"736"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"738"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"740"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"742"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"744"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"746"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"748"	"M495-E05-C643-P7617-2.raw"
"159"	"2"	"750"	"M495-E05-C643-P7617-2.raw"
"172"	"2"	"752"	"M495-E05-C643-P7617-2.raw"
"173"	"2"	"754"	"M495-E05-C643-P7617-2.raw"
"177"	"2"	"756"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"758"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"760"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"761"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"763"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"764"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"766"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"768"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"770"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"772"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"773"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"775"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"777"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"778"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"780"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"781"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"783"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"784"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"785"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"787"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"789"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"790"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"792"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"794"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"796"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"797"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"799"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"801"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"802"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"804"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"805"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"807"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"808"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"810"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"811"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"813"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"814"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"816"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"817"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"819"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"820"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"822"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"823"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"825"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"826"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"828"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"829"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"831"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"832"	"M495-E05-C643-P7617-2.raw"
"200"	"3"	"834"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"835"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"837"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"839"	"M495-E05-C643-P7617-2.raw"
"200"	"2"	"841"	"M495-E05-C643-P7617-2.raw"
